sub,trial,partners_contribution,valence,arousal,sub_contribution,sub_contribution_binary,study
1524,22,2.4,128,150,1,cooperate,pgg
1524,23,1.5,61,82,0.7,cooperate,pgg
1524,23,1.5,142,132,0.6,cooperate,pgg
1524,24,1.9,164,162,0.9,cooperate,pgg
1524,24,1.9,200,130,0.7,cooperate,pgg
1524,25,0.7,-80,-24,0.5,cooperate,pgg
1524,25,0.7,-37,-24,0.4,defect,pgg
1524,26,0.7,-80,-24,0.5,cooperate,pgg
1524,26,0.7,-37,-24,0.4,defect,pgg
1524,27,2.6,219,168,0.8,cooperate,pgg
1524,27,2.6,143,143,0.8,cooperate,pgg
1524,28,0.2,-191,-214,0.2,defect,pgg
1524,28,0.2,-200,-221,0.2,defect,pgg
1524,29,1.8,113,30,0.7,cooperate,pgg
1524,29,1.8,97,55,0.6,cooperate,pgg
1524,30,0.1,-131,-110,0.1,defect,pgg
1524,30,0.1,-116,-134,0.2,defect,pgg
1524,31,2.7,221,159,1,cooperate,pgg
1524,31,2.7,232,215,0.9,cooperate,pgg
1524,32,1.6,152,58,0.8,cooperate,pgg
1524,32,1.6,100,50,0.5,cooperate,pgg
1524,33,1.7,139,70,0.7,cooperate,pgg
1524,33,1.7,161,43,0.8,cooperate,pgg
1524,34,2.8,196,221,0.9,cooperate,pgg
1524,34,2.8,215,195,1,cooperate,pgg
1524,35,1.4,110,58,0.6,cooperate,pgg
1524,35,1.4,104,69,0.6,cooperate,pgg
1524,36,3,239,235,1,cooperate,pgg
1524,36,3,225,190,1,cooperate,pgg
1524,37,0.2,-191,-214,0.2,defect,pgg
1524,37,0.2,-200,-221,0.2,defect,pgg
1524,38,1,94,30,0.3,defect,pgg
1524,38,1,53,24,0.3,defect,pgg
1524,39,1.8,113,30,0.7,cooperate,pgg
1524,39,1.8,97,55,0.6,cooperate,pgg
1524,40,1.3,144,54,0.6,cooperate,pgg
1524,40,1.3,144,39,0.4,defect,pgg
1524,41,1,94,30,0.3,defect,pgg
1524,41,1,53,24,0.3,defect,pgg
1524,42,2.1,213,193,0.8,cooperate,pgg
1524,42,2.1,207,102,0.7,cooperate,pgg
1524,43,0.6,-86,-112,0.5,cooperate,pgg
1524,43,0.6,-54,-54,0.3,defect,pgg
1524,44,1.3,144,54,0.6,cooperate,pgg
1524,44,1.3,144,39,0.4,defect,pgg
1524,45,2.3,190,210,0.8,cooperate,pgg
1524,45,2.3,199,126,1,cooperate,pgg
1524,46,1.6,152,58,0.8,cooperate,pgg
1524,46,1.6,100,50,0.5,cooperate,pgg
1524,47,1.4,110,58,0.6,cooperate,pgg
1524,47,1.4,104,69,0.6,cooperate,pgg
1524,48,2.9,221,237,0.8,cooperate,pgg
1524,48,2.9,219,185,0.9,cooperate,pgg
1524,49,0.5,23,35,0.2,defect,pgg
1524,49,0.5,-62,-94,0.3,defect,pgg
1524,50,2.6,219,168,0.8,cooperate,pgg
1524,50,2.6,143,143,0.8,cooperate,pgg
1524,51,2.5,184,120,0.8,cooperate,pgg
1524,51,2.5,244,187,0.8,cooperate,pgg
1524,52,2,179,132,0.6,cooperate,pgg
1524,52,2,200,176,0.7,cooperate,pgg
1524,53,3,239,235,1,cooperate,pgg
1524,53,3,225,190,1,cooperate,pgg
1524,54,2.1,213,193,0.8,cooperate,pgg
1524,54,2.1,207,102,0.7,cooperate,pgg
1524,55,1.2,87,47,0.7,cooperate,pgg
1524,55,1.2,135,91,0.7,cooperate,pgg
1524,56,2.2,220,202,0.9,cooperate,pgg
1524,56,2.2,222,134,1,cooperate,pgg
1524,57,1.1,70,38,0.4,defect,pgg
1524,57,1.1,83,21,0.4,defect,pgg
1524,58,0.8,-30,-60,0.3,defect,pgg
1524,58,0.8,-33,-46,0.4,defect,pgg
1524,59,1.1,70,38,0.4,defect,pgg
1524,59,1.1,83,21,0.4,defect,pgg
1524,60,0.4,-65,-56,0.2,defect,pgg
1524,60,0.4,-141,-105,0.3,defect,pgg
1524,61,0,-234,-237,0,defect,pgg
1524,61,0,-20,-74,0.1,defect,pgg
1524,62,2.5,184,120,0.8,cooperate,pgg
1524,62,2.5,244,187,0.8,cooperate,pgg
1525,1,1.7,10,9,1,cooperate,pgg
1525,1,1.7,30,4,0,defect,pgg
1525,2,0.6,-16,-102,0,defect,pgg
1525,2,0.6,-142,13,0,defect,pgg
1525,3,0.3,-214,-10,0,defect,pgg
1525,3,0.3,-231,-58,0,defect,pgg
1525,4,2.8,151,22,1,cooperate,pgg
1525,4,2.8,189,13,1,cooperate,pgg
1525,5,1.7,10,9,1,cooperate,pgg
1525,5,1.7,30,4,0,defect,pgg
1525,6,2,86,31,1,cooperate,pgg
1525,6,2,171,2,1,cooperate,pgg
1525,7,2.9,141,22,1,cooperate,pgg
1525,7,2.9,186,26,1,cooperate,pgg
1525,8,1.6,7,102,0,defect,pgg
1525,8,1.6,122,-3,1,cooperate,pgg
1525,9,2.7,203,40,1,cooperate,pgg
1525,9,2.7,123,88,1,cooperate,pgg
1525,10,0.1,-236,178,0,defect,pgg
1525,10,0.1,-245,-23,0,defect,pgg
1525,11,1.9,136,6,1,cooperate,pgg
1525,11,1.9,29,69,0,defect,pgg
1525,12,1,0,-70,0,defect,pgg
1525,12,1,-59,44,0,defect,pgg
1525,13,0,-248,-141,0,defect,pgg
1525,13,0,-248,184,0,defect,pgg
1525,14,0.2,-217,-98,0,defect,pgg
1525,14,0.2,-155,64,0,defect,pgg
1525,15,1.1,10,-19,0,defect,pgg
1525,15,1.1,12,27,0,defect,pgg
1525,16,1.2,17,-15,0,defect,pgg
1525,16,1.2,5,66,0,defect,pgg
1525,17,2.2,185,27,1,cooperate,pgg
1525,17,2.2,139,68,1,cooperate,pgg
1525,18,0.8,-94,-69,0,defect,pgg
1525,18,0.8,-139,107,0,defect,pgg
1525,19,2.1,129,31,1,cooperate,pgg
1525,19,2.1,101,115,1,cooperate,pgg
1525,20,0.1,-236,178,0,defect,pgg
1525,20,0.1,-245,-23,0,defect,pgg
1525,21,2.5,218,25,1,cooperate,pgg
1525,21,2.5,169,42,1,cooperate,pgg
1525,22,1.3,28,-67,1,cooperate,pgg
1525,22,1.3,34,-38,0,defect,pgg
1525,23,0.8,-94,-69,0,defect,pgg
1525,23,0.8,-139,107,0,defect,pgg
1525,24,0.3,-214,-10,0,defect,pgg
1525,24,0.3,-231,-58,0,defect,pgg
1525,25,1.1,10,-19,0,defect,pgg
1525,25,1.1,12,27,0,defect,pgg
1525,26,2.1,129,31,1,cooperate,pgg
1525,26,2.1,101,115,1,cooperate,pgg
1525,27,1.2,17,-15,0,defect,pgg
1525,27,1.2,5,66,0,defect,pgg
1525,28,1.8,93,9,1,cooperate,pgg
1525,28,1.8,110,5,1,cooperate,pgg
1525,29,0.4,-222,-77,0,defect,pgg
1525,29,0.4,-198,-58,0,defect,pgg
1525,30,2.9,141,22,1,cooperate,pgg
1525,30,2.9,186,26,1,cooperate,pgg
1525,31,0.5,-182,-102,0,defect,pgg
1525,31,0.5,-171,-22,0,defect,pgg
1525,32,2.3,152,16,1,cooperate,pgg
1525,32,2.3,195,22,1,cooperate,pgg
1525,33,2.6,196,44,1,cooperate,pgg
1525,33,2.6,173,19,1,cooperate,pgg
1525,34,2.8,151,22,1,cooperate,pgg
1525,34,2.8,189,13,1,cooperate,pgg
1525,35,0.9,-191,-33,0,defect,pgg
1525,35,0.9,0,1,0,defect,pgg
1525,36,0.7,-198,-47,0,defect,pgg
1525,36,0.7,-147,-40,0,defect,pgg
1525,37,2,86,31,1,cooperate,pgg
1525,37,2,171,2,1,cooperate,pgg
1525,38,0.4,-222,-77,0,defect,pgg
1525,38,0.4,-198,-58,0,defect,pgg
1525,39,1,0,-70,0,defect,pgg
1525,39,1,-59,44,0,defect,pgg
1525,40,0,-248,-141,0,defect,pgg
1525,40,0,-248,184,0,defect,pgg
1525,41,0.7,-198,-47,0,defect,pgg
1525,41,0.7,-147,-40,0,defect,pgg
1525,42,2.3,152,16,1,cooperate,pgg
1525,42,2.3,195,22,1,cooperate,pgg
1525,43,1.9,136,6,1,cooperate,pgg
1525,43,1.9,29,69,0,defect,pgg
1525,44,3,250,90,1,cooperate,pgg
1525,44,3,232,127,1,cooperate,pgg
1525,45,1.5,92,7,1,cooperate,pgg
1525,45,1.5,74,3,1,cooperate,pgg
1525,46,2.6,196,44,1,cooperate,pgg
1525,46,2.6,173,19,1,cooperate,pgg
1525,47,2.5,218,25,1,cooperate,pgg
1525,47,2.5,169,42,1,cooperate,pgg
1525,48,0.5,-182,-102,0,defect,pgg
1525,48,0.5,-171,-22,0,defect,pgg
1525,49,1.4,100,5,1,cooperate,pgg
1525,49,1.4,68,-34,1,cooperate,pgg
1525,50,0.9,-191,-33,0,defect,pgg
1525,50,0.9,0,1,0,defect,pgg
1525,51,0.2,-217,-98,0,defect,pgg
1525,51,0.2,-155,64,0,defect,pgg
1525,52,3,250,90,1,cooperate,pgg
1525,52,3,232,127,1,cooperate,pgg
1525,53,2.4,165,-21,1,cooperate,pgg
1525,53,2.4,177,19,1,cooperate,pgg
1525,54,1.4,100,5,1,cooperate,pgg
1525,54,1.4,68,-34,1,cooperate,pgg
1525,55,1.6,7,102,0,defect,pgg
1525,55,1.6,122,-3,1,cooperate,pgg
1525,56,0.6,-16,-102,0,defect,pgg
1525,56,0.6,-142,13,0,defect,pgg
1525,57,1.5,92,7,1,cooperate,pgg
1525,57,1.5,74,3,1,cooperate,pgg
1525,58,1.8,93,9,1,cooperate,pgg
1525,58,1.8,110,5,1,cooperate,pgg
1525,59,2.2,185,27,1,cooperate,pgg
1525,59,2.2,139,68,1,cooperate,pgg
1525,60,2.7,203,40,1,cooperate,pgg
1525,60,2.7,123,88,1,cooperate,pgg
1525,61,1.3,28,-67,1,cooperate,pgg
1525,61,1.3,34,-38,0,defect,pgg
1525,62,2.4,165,-21,1,cooperate,pgg
1525,62,2.4,177,19,1,cooperate,pgg
1526,1,2.9,2,186,0.7,cooperate,pgg
1526,1,2.9,137,-2,0.5,cooperate,pgg
1526,2,0.9,6,122,0.3,defect,pgg
1526,2,0.9,62,2,0.6,cooperate,pgg
1526,3,2,85,-1,0.6,cooperate,pgg
1526,3,2,58,-2,0.5,cooperate,pgg
1526,4,1.4,38,2,0.6,cooperate,pgg
1526,4,1.4,-12,183,0.7,cooperate,pgg
1526,5,2.6,6,95,0.5,cooperate,pgg
1526,5,2.6,-1,156,0.4,defect,pgg
1526,6,0.2,7,131,0.4,defect,pgg
1526,6,0.2,-1,212,0.5,cooperate,pgg
1526,7,1.3,1,115,0.4,defect,pgg
1526,7,1.3,1,-145,0.4,defect,pgg
1526,8,1.1,-148,1,0.3,defect,pgg
1526,8,1.1,54,-4,0.4,defect,pgg
1526,9,0.3,3,152,0.4,defect,pgg
1526,9,0.3,1,180,0.4,defect,pgg
1526,10,1.2,1,161,0.6,cooperate,pgg
1526,10,1.2,-81,-3,0.4,defect,pgg
1526,11,1.8,1,171,0.6,cooperate,pgg
1526,11,1.8,109,-4,0.4,defect,pgg
1526,12,2.1,5,47,0.4,defect,pgg
1526,12,2.1,133,0,0.7,cooperate,pgg
1526,13,2.7,-1,166,0.4,defect,pgg
1526,13,2.7,136,0,0.6,cooperate,pgg
1526,14,2.3,1,63,0.6,cooperate,pgg
1526,14,2.3,3,163,0.4,defect,pgg
1526,15,1.6,37,1,0.5,cooperate,pgg
1526,15,1.6,2,111,0.4,defect,pgg
1526,16,1.2,1,161,0.6,cooperate,pgg
1526,16,1.2,-81,-3,0.4,defect,pgg
1526,17,2.2,58,-1,0.5,cooperate,pgg
1526,17,2.2,2,158,0.6,cooperate,pgg
1526,18,2.8,0,180,0.6,cooperate,pgg
1526,18,2.8,111,0,0.7,cooperate,pgg
1526,19,2,85,-1,0.6,cooperate,pgg
1526,19,2,58,-2,0.5,cooperate,pgg
1526,20,2.1,5,47,0.4,defect,pgg
1526,20,2.1,133,0,0.7,cooperate,pgg
1526,21,1.3,1,115,0.4,defect,pgg
1526,21,1.3,1,-145,0.4,defect,pgg
1526,22,1.5,3,99,0.4,defect,pgg
1526,22,1.5,4,107,0.7,cooperate,pgg
1526,23,0.9,6,122,0.3,defect,pgg
1526,23,0.9,62,2,0.6,cooperate,pgg
1526,24,0.7,4,171,0.5,cooperate,pgg
1526,24,0.7,-155,2,0.2,defect,pgg
1526,25,1.1,-148,1,0.3,defect,pgg
1526,25,1.1,54,-4,0.4,defect,pgg
1526,26,1.9,78,2,0.4,defect,pgg
1526,26,1.9,1,166,0.4,defect,pgg
1526,27,2.5,0,176,0.4,defect,pgg
1526,27,2.5,114,-5,0.4,defect,pgg
1526,28,3,2,-196,0.4,defect,pgg
1526,28,3,-110,-4,0.3,defect,pgg
1526,29,1.6,37,1,0.5,cooperate,pgg
1526,29,1.6,2,111,0.4,defect,pgg
1526,30,0,-1,219,0.3,defect,pgg
1526,30,0,-2,242,0.6,cooperate,pgg
1526,31,0.1,-207,2,0.2,defect,pgg
1526,31,0.1,2,183,0.5,cooperate,pgg
1526,32,2.6,6,95,0.5,cooperate,pgg
1526,32,2.6,-1,156,0.4,defect,pgg
1526,33,1.9,78,2,0.4,defect,pgg
1526,33,1.9,1,166,0.4,defect,pgg
1526,34,0.4,1,149,0.6,cooperate,pgg
1526,34,0.4,-5,177,0.6,cooperate,pgg
1526,35,0.2,7,131,0.4,defect,pgg
1526,35,0.2,-1,212,0.5,cooperate,pgg
1526,36,0.4,1,149,0.6,cooperate,pgg
1526,36,0.4,-5,177,0.6,cooperate,pgg
1526,37,2.9,2,186,0.7,cooperate,pgg
1526,37,2.9,137,-2,0.5,cooperate,pgg
1526,38,1,-169,-1,0.4,defect,pgg
1526,38,1,2,207,0.6,cooperate,pgg
1526,39,0.3,3,152,0.4,defect,pgg
1526,39,0.3,1,180,0.4,defect,pgg
1526,40,0.6,2,167,0.6,cooperate,pgg
1526,40,0.6,-1,155,0.5,cooperate,pgg
1526,41,2.5,0,176,0.4,defect,pgg
1526,41,2.5,114,-5,0.4,defect,pgg
1526,42,2.7,-1,166,0.4,defect,pgg
1526,42,2.7,136,0,0.6,cooperate,pgg
1526,43,1,-169,-1,0.4,defect,pgg
1526,43,1,2,207,0.6,cooperate,pgg
1526,44,0.7,4,171,0.5,cooperate,pgg
1526,44,0.7,-155,2,0.2,defect,pgg
1526,45,0.5,-135,-2,0.5,cooperate,pgg
1526,45,0.5,5,224,0.5,cooperate,pgg
1526,46,2.3,1,63,0.6,cooperate,pgg
1526,46,2.3,3,163,0.4,defect,pgg
1526,47,1.8,1,171,0.6,cooperate,pgg
1526,47,1.8,109,-4,0.4,defect,pgg
1526,48,1.7,3,159,0.4,defect,pgg
1526,48,1.7,4,183,0.4,defect,pgg
1526,49,2.2,58,-1,0.5,cooperate,pgg
1526,49,2.2,2,158,0.6,cooperate,pgg
1526,50,0.1,-207,2,0.2,defect,pgg
1526,50,0.1,2,183,0.5,cooperate,pgg
1526,51,1.7,3,159,0.4,defect,pgg
1526,51,1.7,4,183,0.4,defect,pgg
1526,52,0.6,2,167,0.6,cooperate,pgg
1526,52,0.6,-1,155,0.5,cooperate,pgg
1526,53,2.4,2,-186,0.8,cooperate,pgg
1526,53,2.4,-91,-3,0.9,cooperate,pgg
1526,54,0.5,-135,-2,0.5,cooperate,pgg
1526,54,0.5,5,224,0.5,cooperate,pgg
1526,55,0.8,-1,222,0.4,defect,pgg
1526,55,0.8,0,168,0.7,cooperate,pgg
1526,56,3,2,-196,0.4,defect,pgg
1526,56,3,-110,-4,0.3,defect,pgg
1526,57,1.5,3,99,0.4,defect,pgg
1526,57,1.5,4,107,0.7,cooperate,pgg
1526,58,2.4,2,-186,0.8,cooperate,pgg
1526,58,2.4,-91,-3,0.9,cooperate,pgg
1526,59,0.8,-1,222,0.4,defect,pgg
1526,59,0.8,0,168,0.7,cooperate,pgg
1526,60,2.8,0,180,0.6,cooperate,pgg
1526,60,2.8,111,0,0.7,cooperate,pgg
1526,61,1.4,38,2,0.6,cooperate,pgg
1526,61,1.4,-12,183,0.7,cooperate,pgg
1526,62,0,-1,219,0.3,defect,pgg
1526,62,0,-2,242,0.6,cooperate,pgg
1527,1,1.4,92,98,0.6,cooperate,pgg
1527,1,1.4,152,96,0.4,defect,pgg
1527,2,0.7,-75,-52,0.4,defect,pgg
1527,2,0.7,-99,-127,0.4,defect,pgg
1527,3,1.9,196,226,0.7,cooperate,pgg
1527,3,1.9,184,215,0.5,cooperate,pgg
1527,4,2.9,247,247,0.5,cooperate,pgg
1527,4,2.9,250,245,1,cooperate,pgg
1527,5,0.9,92,100,0.5,cooperate,pgg
1527,5,0.9,32,34,0.5,cooperate,pgg
1527,6,0.8,3,10,0.5,cooperate,pgg
1527,6,0.8,-11,-15,0.4,defect,pgg
1527,7,2.2,248,243,0.5,cooperate,pgg
1527,7,2.2,227,234,0.5,cooperate,pgg
1527,8,2.6,226,209,0.8,cooperate,pgg
1527,8,2.6,238,229,0.4,defect,pgg
1527,9,1.5,140,134,0.5,cooperate,pgg
1527,9,1.5,140,162,0.4,defect,pgg
1527,10,1.7,157,188,0.5,cooperate,pgg
1527,10,1.7,103,167,0.7,cooperate,pgg
1527,11,0.6,-240,-210,0.2,defect,pgg
1527,11,0.6,-205,-184,0.4,defect,pgg
1527,12,1.1,12,17,0.5,cooperate,pgg
1527,12,1.1,80,72,0.5,cooperate,pgg
1527,13,2,226,228,0.5,cooperate,pgg
1527,13,2,157,171,1,cooperate,pgg
1527,14,2.7,249,230,0.5,cooperate,pgg
1527,14,2.7,250,240,1,cooperate,pgg
1527,15,2.2,248,243,0.5,cooperate,pgg
1527,15,2.2,227,234,0.5,cooperate,pgg
1527,16,1.1,12,17,0.5,cooperate,pgg
1527,16,1.1,80,72,0.5,cooperate,pgg
1527,17,0.7,-75,-52,0.4,defect,pgg
1527,17,0.7,-99,-127,0.4,defect,pgg
1527,18,2.4,247,238,0.5,cooperate,pgg
1527,18,2.4,213,208,0.5,cooperate,pgg
1527,19,1,125,82,0.5,cooperate,pgg
1527,19,1,27,31,0.5,cooperate,pgg
1527,20,2.8,238,243,1,cooperate,pgg
1527,20,2.8,170,206,0.8,cooperate,pgg
1527,21,2.9,247,247,0.5,cooperate,pgg
1527,21,2.9,250,245,1,cooperate,pgg
1527,22,1.3,112,105,0.5,cooperate,pgg
1527,22,1.3,22,19,0.5,cooperate,pgg
1527,23,2.4,247,238,0.5,cooperate,pgg
1527,23,2.4,213,208,0.5,cooperate,pgg
1527,24,0.2,-241,-237,0.1,defect,pgg
1527,24,0.2,-234,-215,0.1,defect,pgg
1527,25,0.8,3,10,0.5,cooperate,pgg
1527,25,0.8,-11,-15,0.4,defect,pgg
1527,26,1.2,55,75,0.5,cooperate,pgg
1527,26,1.2,85,87,0.4,defect,pgg
1527,27,0.4,-181,-150,0.4,defect,pgg
1527,27,0.4,-220,-224,0.3,defect,pgg
1527,28,1.7,157,188,0.5,cooperate,pgg
1527,28,1.7,103,167,0.7,cooperate,pgg
1527,29,1.5,140,134,0.5,cooperate,pgg
1527,29,1.5,140,162,0.4,defect,pgg
1527,30,0.1,-244,-224,0,defect,pgg
1527,30,0.1,-245,-246,0,defect,pgg
1527,31,3,240,241,1,cooperate,pgg
1527,31,3,244,245,1,cooperate,pgg
1527,32,0.2,-241,-237,0.1,defect,pgg
1527,32,0.2,-234,-215,0.1,defect,pgg
1527,33,2.5,215,246,0.7,cooperate,pgg
1527,33,2.5,241,234,0.8,cooperate,pgg
1527,34,0.9,92,100,0.5,cooperate,pgg
1527,34,0.9,32,34,0.5,cooperate,pgg
1527,35,3,240,241,1,cooperate,pgg
1527,35,3,244,245,1,cooperate,pgg
1527,36,0.3,-171,-143,0.1,defect,pgg
1527,36,0.3,-137,-108,0.2,defect,pgg
1527,37,2.3,177,191,0.8,cooperate,pgg
1527,37,2.3,187,191,0.8,cooperate,pgg
1527,38,1.3,112,105,0.5,cooperate,pgg
1527,38,1.3,22,19,0.5,cooperate,pgg
1527,39,0.1,-244,-224,0,defect,pgg
1527,39,0.1,-245,-246,0,defect,pgg
1527,40,2.8,238,243,1,cooperate,pgg
1527,40,2.8,170,206,0.8,cooperate,pgg
1527,41,2.1,200,197,0.5,cooperate,pgg
1527,41,2.1,178,170,0.7,cooperate,pgg
1527,42,0,-243,-245,0,defect,pgg
1527,42,0,-240,-243,0,defect,pgg
1527,43,0.4,-181,-150,0.4,defect,pgg
1527,43,0.4,-220,-224,0.3,defect,pgg
1527,44,1.2,55,75,0.5,cooperate,pgg
1527,44,1.2,85,87,0.4,defect,pgg
1527,45,1,125,82,0.5,cooperate,pgg
1527,45,1,27,31,0.5,cooperate,pgg
1527,46,0.5,-31,-26,0.5,cooperate,pgg
1527,46,0.5,-16,-24,0.3,defect,pgg
1527,47,0,-243,-245,0,defect,pgg
1527,47,0,-240,-243,0,defect,pgg
1527,48,2.5,215,246,0.7,cooperate,pgg
1527,48,2.5,241,234,0.8,cooperate,pgg
1527,49,2.3,177,191,0.8,cooperate,pgg
1527,49,2.3,187,191,0.8,cooperate,pgg
1527,50,1.4,92,98,0.6,cooperate,pgg
1527,50,1.4,152,96,0.4,defect,pgg
1527,51,2.6,226,209,0.8,cooperate,pgg
1527,51,2.6,238,229,0.4,defect,pgg
1527,52,2,226,228,0.5,cooperate,pgg
1527,52,2,157,171,1,cooperate,pgg
1527,53,1.6,87,110,0.6,cooperate,pgg
1527,53,1.6,100,117,0.6,cooperate,pgg
1527,54,2.7,249,230,0.5,cooperate,pgg
1527,54,2.7,250,240,1,cooperate,pgg
1527,55,0.6,-240,-210,0.2,defect,pgg
1527,55,0.6,-205,-184,0.4,defect,pgg
1527,56,1.8,57,117,0.5,cooperate,pgg
1527,56,1.8,68,158,0.8,cooperate,pgg
1527,57,1.9,196,226,0.7,cooperate,pgg
1527,57,1.9,184,215,0.5,cooperate,pgg
1527,58,0.3,-171,-143,0.1,defect,pgg
1527,58,0.3,-137,-108,0.2,defect,pgg
1527,59,0.5,-31,-26,0.5,cooperate,pgg
1527,59,0.5,-16,-24,0.3,defect,pgg
1527,60,2.1,200,197,0.5,cooperate,pgg
1527,60,2.1,178,170,0.7,cooperate,pgg
1527,61,1.6,87,110,0.6,cooperate,pgg
1527,61,1.6,100,117,0.6,cooperate,pgg
1527,62,1.8,57,117,0.5,cooperate,pgg
1527,62,1.8,68,158,0.8,cooperate,pgg
1528,1,2.3,-110,20,0.5,cooperate,pgg
1528,1,2.3,180,108,0.9,cooperate,pgg
1528,2,0.8,34,1,0.2,defect,pgg
1528,2,0.8,-118,-44,0.3,defect,pgg
1528,3,0.1,-214,10,0,defect,pgg
1528,3,0.1,-228,-2,0,defect,pgg
1528,4,0.9,-35,12,0.3,defect,pgg
1528,4,0.9,24,0,0.5,cooperate,pgg
1528,5,2.7,85,104,0.8,cooperate,pgg
1528,5,2.7,42,43,0.7,cooperate,pgg
1528,6,2.7,85,104,0.8,cooperate,pgg
1528,6,2.7,42,43,0.7,cooperate,pgg
1528,7,2.9,58,91,0.7,cooperate,pgg
1528,7,2.9,205,57,0.9,cooperate,pgg
1528,8,0.6,-70,19,0.3,defect,pgg
1528,8,0.6,-43,14,0.5,cooperate,pgg
1528,9,1.3,36,10,0.4,defect,pgg
1528,9,1.3,18,17,0.4,defect,pgg
1528,10,1.4,56,60,0.5,cooperate,pgg
1528,10,1.4,113,76,0.7,cooperate,pgg
1528,11,1.1,72,8,0.6,cooperate,pgg
1528,11,1.1,30,63,0.5,cooperate,pgg
1528,12,1.7,77,68,0.6,cooperate,pgg
1528,12,1.7,16,30,0.5,cooperate,pgg
1528,13,1.9,64,9,0.5,cooperate,pgg
1528,13,1.9,165,116,0.8,cooperate,pgg
1528,14,2.3,-110,20,0.5,cooperate,pgg
1528,14,2.3,180,108,0.9,cooperate,pgg
1528,15,2.5,216,111,1,cooperate,pgg
1528,15,2.5,147,22,0.7,cooperate,pgg
1528,16,1.4,56,60,0.5,cooperate,pgg
1528,16,1.4,113,76,0.7,cooperate,pgg
1528,17,1.8,163,59,0.6,cooperate,pgg
1528,17,1.8,37,17,0.8,cooperate,pgg
1528,18,1,65,11,0.4,defect,pgg
1528,18,1,95,14,0.4,defect,pgg
1528,19,2.4,214,85,0.5,cooperate,pgg
1528,19,2.4,176,52,0.8,cooperate,pgg
1528,20,2.4,214,85,0.5,cooperate,pgg
1528,20,2.4,176,52,0.8,cooperate,pgg
1528,21,0.3,-211,14,0.2,defect,pgg
1528,21,0.3,-200,5,0,defect,pgg
1528,22,1.7,77,68,0.6,cooperate,pgg
1528,22,1.7,16,30,0.5,cooperate,pgg
1528,23,0.1,-214,10,0,defect,pgg
1528,23,0.1,-228,-2,0,defect,pgg
1528,24,0.9,-35,12,0.3,defect,pgg
1528,24,0.9,24,0,0.5,cooperate,pgg
1528,25,1.6,38,17,0.5,cooperate,pgg
1528,25,1.6,53,16,0.8,cooperate,pgg
1528,26,2.5,216,111,1,cooperate,pgg
1528,26,2.5,147,22,0.7,cooperate,pgg
1528,27,0.7,-91,15,0.2,defect,pgg
1528,27,0.7,-13,16,0.2,defect,pgg
1528,28,2.2,148,18,0.9,cooperate,pgg
1528,28,2.2,47,17,0.4,defect,pgg
1528,29,1.2,45,22,0.4,defect,pgg
1528,29,1.2,23,21,0.4,defect,pgg
1528,30,2,203,44,0.7,cooperate,pgg
1528,30,2,170,14,0.5,cooperate,pgg
1528,31,2.1,184,18,0.8,cooperate,pgg
1528,31,2.1,116,26,0.6,cooperate,pgg
1528,32,0.2,-218,15,0,defect,pgg
1528,32,0.2,-228,13,0,defect,pgg
1528,33,0.4,-171,7,0,defect,pgg
1528,33,0.4,-58,7,0.3,defect,pgg
1528,34,0.2,-218,15,0,defect,pgg
1528,34,0.2,-228,13,0,defect,pgg
1528,35,0.3,-211,14,0.2,defect,pgg
1528,35,0.3,-200,5,0,defect,pgg
1528,36,2.8,235,48,0.5,cooperate,pgg
1528,36,2.8,166,36,0.8,cooperate,pgg
1528,37,2.1,184,18,0.8,cooperate,pgg
1528,37,2.1,116,26,0.6,cooperate,pgg
1528,38,0,-225,16,0,defect,pgg
1528,38,0,-223,-29,0,defect,pgg
1528,39,1.5,56,17,0.5,cooperate,pgg
1528,39,1.5,76,19,0.4,defect,pgg
1528,40,0.5,-96,13,0.3,defect,pgg
1528,40,0.5,-64,6,0.3,defect,pgg
1528,41,1.5,56,17,0.5,cooperate,pgg
1528,41,1.5,76,19,0.4,defect,pgg
1528,42,1,65,11,0.4,defect,pgg
1528,42,1,95,14,0.4,defect,pgg
1528,43,1.3,36,10,0.4,defect,pgg
1528,43,1.3,18,17,0.4,defect,pgg
1528,44,0.7,-91,15,0.2,defect,pgg
1528,44,0.7,-13,16,0.2,defect,pgg
1528,45,3,-190,15,0.3,defect,pgg
1528,45,3,226,9,1,cooperate,pgg
1528,46,0.8,34,1,0.2,defect,pgg
1528,46,0.8,-118,-44,0.3,defect,pgg
1528,47,2.2,148,18,0.9,cooperate,pgg
1528,47,2.2,47,17,0.4,defect,pgg
1528,48,1.8,163,59,0.6,cooperate,pgg
1528,48,1.8,37,17,0.8,cooperate,pgg
1528,49,1.6,38,17,0.5,cooperate,pgg
1528,49,1.6,53,16,0.8,cooperate,pgg
1528,50,0.5,-96,13,0.3,defect,pgg
1528,50,0.5,-64,6,0.3,defect,pgg
1528,51,3,-190,15,0.3,defect,pgg
1528,51,3,226,9,1,cooperate,pgg
1528,52,1.2,45,22,0.4,defect,pgg
1528,52,1.2,23,21,0.4,defect,pgg
1528,53,2.9,58,91,0.7,cooperate,pgg
1528,53,2.9,205,57,0.9,cooperate,pgg
1528,54,1.1,72,8,0.6,cooperate,pgg
1528,54,1.1,30,63,0.5,cooperate,pgg
1528,55,0.4,-171,7,0,defect,pgg
