sub,trial,partner_contribution,valence,arousal,sub_contribution,sub_contribution_binary,study
1029,14,0.9,188,48,0.9,cooperate,pd
1029,15,0,-199,20,0,defect,pd
1029,16,0.2,-41,9,0,defect,pd
1029,17,1,208,36,1,cooperate,pd
1029,18,0.7,160,38,0.7,cooperate,pd
1029,19,0.8,164,53,0.8,cooperate,pd
1029,20,0.6,132,23,0.6,cooperate,pd
1029,21,0.5,97,4,0.5,cooperate,pd
1029,22,0.7,159,50,0.7,cooperate,pd
1030,1,0.6,249,-2,0.5,cooperate,pd
1030,2,0.6,243,1,0.5,cooperate,pd
1030,3,1,226,84,0.5,cooperate,pd
1030,4,0.1,-207,0,0.5,cooperate,pd
1030,5,0.5,226,0,0.5,cooperate,pd
1030,6,0.9,227,86,0.5,cooperate,pd
1030,7,0.4,-23,-1,0.5,cooperate,pd
1030,8,0.7,234,49,0.5,cooperate,pd
1030,9,0.4,-20,2,0.5,cooperate,pd
1030,10,0.1,-207,0,0.3,defect,pd
1030,11,0.8,230,71,0.5,cooperate,pd
1030,12,0,-247,2,0.3,defect,pd
1030,13,0,-236,1,0,defect,pd
1030,14,0.3,-76,1,0,defect,pd
1030,15,0.9,231,100,0.5,cooperate,pd
1030,16,0.8,229,76,0.8,cooperate,pd
1030,17,0.7,231,69,0.5,cooperate,pd
1030,18,0.2,-195,2,0,defect,pd
1030,19,0.5,158,-1,0.5,cooperate,pd
1030,20,0.2,-198,-4,0,defect,pd
1030,21,1,241,1,1,cooperate,pd
1030,22,0.3,-199,53,0,defect,pd
1031,1,0.8,86,188,0.8,cooperate,pd
1031,2,0.5,-1,-5,0,defect,pd
1031,3,0,-85,-151,0,defect,pd
1031,4,0.9,171,227,1,cooperate,pd
1031,5,0.1,-104,-203,0,defect,pd
1031,6,0.6,48,55,0,defect,pd
1031,7,0.1,-138,-196,0,defect,pd
1031,8,1,213,232,1,cooperate,pd
1031,9,0.7,61,45,1,cooperate,pd
1031,10,0.4,44,46,1,cooperate,pd
1031,11,0.2,-78,-70,0.2,defect,pd
1031,12,0.3,-32,-79,0.3,defect,pd
1031,13,0.5,-28,-6,0.5,cooperate,pd
1031,14,0.9,147,84,0.9,cooperate,pd
1031,15,0.4,71,58,0.4,defect,pd
1031,16,0.7,83,68,0.7,cooperate,pd
1031,17,0.3,-96,-148,0.3,defect,pd
1031,18,0,-170,-192,0,defect,pd
1031,19,0.2,-101,-45,0.2,defect,pd
1031,20,0.6,132,86,0.7,cooperate,pd
1031,21,1,217,241,1,cooperate,pd
1031,22,0.8,191,116,0.8,cooperate,pd
1032,1,0.6,101,30,0.6,cooperate,pd
1032,2,0.3,40,28,0,defect,pd
1032,3,0.6,76,48,0.3,defect,pd
1032,4,0.8,48,88,0.5,cooperate,pd
1032,5,0.9,107,119,0.5,cooperate,pd
1032,6,0.4,-18,-10,0.4,defect,pd
1032,7,0,-142,27,0.2,defect,pd
1032,8,1,186,169,0.5,cooperate,pd
1032,9,0.1,-50,-31,0.5,cooperate,pd
1032,10,1,180,134,0,defect,pd
1032,11,0.3,-30,7,0.2,defect,pd
1032,12,0.7,93,17,0.5,cooperate,pd
1032,13,0.2,-87,-22,0.2,defect,pd
1032,14,0.7,115,-21,0,defect,pd
1032,15,0.9,150,96,0,defect,pd
1032,16,0.2,-121,-27,0,defect,pd
1032,17,0.8,91,72,0.3,defect,pd
1032,18,0,0,-2,0,defect,pd
1032,19,0.1,-14,-1,0.1,defect,pd
1032,20,0.4,23,14,0.4,defect,pd
1032,21,0.5,70,-2,0.5,cooperate,pd
1032,22,0.5,19,0,0.5,cooperate,pd
1033,1,0.1,-178,-79,0.5,cooperate,pd
1033,2,0.6,142,78,0.5,cooperate,pd
1033,3,0.3,-102,-37,0.4,defect,pd
1033,4,0.6,152,93,0.5,cooperate,pd
1033,5,0.5,99,66,0.5,cooperate,pd
1033,6,0,-216,-40,0.1,defect,pd
1033,7,0.9,205,178,0.5,cooperate,pd
1033,8,0.8,171,149,0.5,cooperate,pd
1033,9,0.4,2,1,0.4,defect,pd
1033,10,0.3,-12,-14,0.4,defect,pd
1033,11,0,-205,-56,0,defect,pd
1033,12,1,245,241,0.8,cooperate,pd
1033,13,0.1,-124,-62,0.1,defect,pd
1033,14,0.7,147,136,0.5,cooperate,pd
1033,15,0.8,143,123,0.5,cooperate,pd
1033,16,1,238,233,0.8,cooperate,pd
1033,17,0.5,56,25,0.5,cooperate,pd
1033,18,0.2,-165,-77,0.2,defect,pd
1033,19,0.4,1,1,0.4,defect,pd
1033,20,0.9,187,202,0.6,cooperate,pd
1033,21,0.7,147,124,0.5,cooperate,pd
1033,22,0.2,-123,-91,0.2,defect,pd
1034,1,0.9,184,169,0.3,defect,pd
1034,2,1,207,188,0.5,cooperate,pd
1034,3,0.8,206,149,0.5,cooperate,pd
1034,4,0.5,182,86,0.5,cooperate,pd
1034,5,0.3,-149,-134,0.3,defect,pd
1034,6,0,-226,208,0,defect,pd
1034,7,0.1,-62,-207,0,defect,pd
1034,8,0.5,-5,0,0.5,cooperate,pd
1034,9,0.4,-30,-51,0.4,defect,pd
1034,10,0.6,-111,-56,0,defect,pd
1034,11,0.9,149,-47,0.9,cooperate,pd
1034,12,0.7,193,-208,0.5,cooperate,pd
1034,13,0.3,-216,49,0.3,defect,pd
1034,14,0.7,-63,37,0.5,cooperate,pd
1034,15,0.1,-224,191,0,defect,pd
1034,16,0.2,-164,-43,0.2,defect,pd
1034,17,1,215,197,1,cooperate,pd
1034,18,0.4,-179,-110,0.4,defect,pd
1034,19,0.2,-227,-28,0.2,defect,pd
1034,20,0.8,113,-153,0.5,cooperate,pd
1034,21,0,-233,221,0,defect,pd
1034,22,0.6,140,-111,0.4,defect,pd
1035,1,0.7,192,126,0.7,cooperate,pd
1035,2,1,231,174,1,cooperate,pd
1035,3,0.6,205,98,0.6,cooperate,pd
1035,4,0.6,191,97,0.6,cooperate,pd
1035,5,0.4,96,60,0.4,defect,pd
1035,6,0.3,-93,-21,0.3,defect,pd
1035,7,0.9,216,150,0.9,cooperate,pd
1035,8,1,217,179,1,cooperate,pd
1035,9,0,-224,64,0,defect,pd
1035,10,0.8,196,104,0.8,cooperate,pd
1035,11,0.3,-126,27,0.3,defect,pd
1035,12,0.1,-180,60,0.1,defect,pd
1035,13,0.4,68,-1,0.4,defect,pd
1035,14,0.5,72,16,0.5,cooperate,pd
1035,15,0.2,-138,-46,0.2,defect,pd
1035,16,0.2,-226,90,0.2,defect,pd
1035,17,0,-230,14,0,defect,pd
1035,18,0.8,174,83,0.8,cooperate,pd
1035,19,0.1,-145,71,0.1,defect,pd
1035,20,0.5,94,89,0.5,cooperate,pd
1035,21,0.7,177,117,0.7,cooperate,pd
1035,22,0.9,170,148,0.9,cooperate,pd
1036,1,1,190,-1,1,cooperate,pd
1036,2,0.5,127,-2,1,cooperate,pd
1036,3,0.1,41,2,1,cooperate,pd
1036,4,0.9,179,0,0.8,cooperate,pd
1036,5,0.7,154,-3,1,cooperate,pd
1036,6,0,34,-3,1,cooperate,pd
1036,7,0.5,100,0,1,cooperate,pd
1036,8,0.8,193,-1,1,cooperate,pd
1036,9,0.6,174,-5,0.8,cooperate,pd
1036,10,0.2,53,1,1,cooperate,pd
1036,11,0.3,166,-3,1,cooperate,pd
1036,12,1,202,-4,1,cooperate,pd
1036,13,0.1,106,0,1,cooperate,pd
1036,14,0.6,204,-2,1,cooperate,pd
1036,15,0.7,139,-3,1,cooperate,pd
1036,16,0.2,49,-2,1,cooperate,pd
1036,17,0,14,1,1,cooperate,pd
1036,18,0.4,107,1,1,cooperate,pd
1036,19,0.4,47,-4,1,cooperate,pd
1036,20,0.9,214,-6,1,cooperate,pd
1036,21,0.8,201,1,1,cooperate,pd
1036,22,0.3,213,-1,1,cooperate,pd
1037,1,0.4,-188,-8,0,defect,pd
1037,2,0.3,-212,-14,0,defect,pd
1037,3,0,-219,0,0,defect,pd
1037,4,0.6,113,150,0.6,cooperate,pd
1037,5,0,-202,2,0,defect,pd
1037,6,0.9,236,1,0.9,cooperate,pd
1037,7,0.8,189,7,0.8,cooperate,pd
1037,8,0.7,179,-1,0.7,cooperate,pd
1037,9,0.2,-205,-1,0,defect,pd
1037,10,0.5,107,4,0.4,defect,pd
1037,11,0.3,-166,1,0,defect,pd
1037,12,0.6,96,-5,0.6,cooperate,pd
1037,13,0.7,126,2,0.7,cooperate,pd
1037,14,0.8,178,-2,0.8,cooperate,pd
1037,15,0.1,-223,-3,0,defect,pd
1037,16,1,240,2,1,cooperate,pd
1037,17,0.2,-229,3,0,defect,pd
1037,18,0.1,-230,-6,0,defect,pd
1037,19,0.5,8,1,0.5,cooperate,pd
1037,20,0.4,-163,4,0,defect,pd
1037,21,0.9,241,-2,0.9,cooperate,pd
1037,22,1,237,1,1,cooperate,pd
1038,1,0.4,-151,-131,0,defect,pd
1038,2,0.8,-190,-167,0,defect,pd
1038,3,0.3,-174,-175,0,defect,pd
1038,4,0.2,-214,-98,0,defect,pd
1038,5,0,-162,-143,0,defect,pd
1038,6,0.5,-189,-119,0.1,defect,pd
1038,7,0.6,-46,-65,0,defect,pd
1038,8,0.9,0,11,0.1,defect,pd
1038,9,0.1,-93,-191,0.1,defect,pd
1038,10,0.8,-159,-11,0.1,defect,pd
1038,11,0.6,26,23,0.1,defect,pd
1038,12,0.4,-13,-20,0.1,defect,pd
1038,13,0.5,-49,-38,0.1,defect,pd
1038,14,0.7,105,22,0,defect,pd
1038,15,1,-22,-35,0.3,defect,pd
1038,16,0.7,-31,2,0.2,defect,pd
1038,17,0,-58,22,0.1,defect,pd
1038,18,0.2,-6,-44,0.1,defect,pd
1038,19,0.1,-19,-16,0.1,defect,pd
1038,20,1,-9,-19,0.1,defect,pd
1038,21,0.9,14,65,0.1,defect,pd
1038,22,0.3,-18,-16,0.1,defect,pd
1040,1,0.4,-163,125,0,defect,pd
1040,2,0.2,-198,183,0,defect,pd
1040,3,0.9,211,194,0.9,cooperate,pd
1040,4,0.7,40,150,0.7,cooperate,pd
1040,5,0,-202,226,0,defect,pd
1040,6,0.2,-118,127,0,defect,pd
1040,7,0.5,-3,4,0.5,cooperate,pd
1040,8,0.1,-209,158,0,defect,pd
1040,9,0.9,216,231,0.9,cooperate,pd
1040,10,0.4,-42,19,0.4,defect,pd
1040,11,0.3,-221,130,0,defect,pd
1040,12,0,-220,215,0,defect,pd
1040,13,0.1,-192,218,0,defect,pd
1040,14,0.3,-185,146,0.1,defect,pd
1040,15,0.6,48,62,0,defect,pd
1040,16,0.8,181,132,0.8,cooperate,pd
1040,17,1,239,226,1,cooperate,pd
1040,18,0.7,132,148,0.7,cooperate,pd
1040,19,0.5,1,-9,0.5,cooperate,pd
1040,20,0.6,113,104,0.6,cooperate,pd
1040,21,1,237,224,1,cooperate,pd
1040,22,0.8,185,158,0.8,cooperate,pd
1041,1,0.4,1,-2,0.5,cooperate,pd
1041,2,0.9,4,200,0.7,cooperate,pd
1041,3,0.4,1,-66,0,defect,pd
1041,4,0.2,-183,-86,0,defect,pd
1041,5,0.6,65,3,0.5,cooperate,pd
1041,6,0.2,-172,-9,0,defect,pd
1041,7,0,-243,-3,0,defect,pd
1041,8,0.3,-52,-166,0.1,defect,pd
1041,9,0.8,168,42,0.8,cooperate,pd
1041,10,0.5,-3,101,0.4,defect,pd
1041,11,0.9,212,-3,0.8,cooperate,pd
1041,12,0.7,-1,115,0.7,cooperate,pd
1041,13,0.6,93,76,0.5,cooperate,pd
1041,14,0.1,7,-220,0,defect,pd
1041,15,1,219,230,1,cooperate,pd
1041,16,0.7,97,157,0.7,cooperate,pd
1041,17,0.3,-131,-84,0.3,defect,pd
1041,18,0,-235,1,0,defect,pd
1041,19,0.8,167,189,0.8,cooperate,pd
1041,20,0.5,-1,0,0.4,defect,pd
1041,21,0.1,-139,-117,0,defect,pd
1041,22,1,242,244,1,cooperate,pd
1042,1,1,191,-2,0.5,cooperate,pd
1042,2,0,-148,-2,0,defect,pd
1042,3,0,-178,0,0,defect,pd
1042,4,0.2,3,-3,0.1,defect,pd
1042,5,0.7,127,1,0,defect,pd
1042,6,0.1,-198,0,0,defect,pd
1042,7,0.5,72,-5,0,defect,pd
1042,8,0.9,218,-4,0,defect,pd
1042,9,0.2,-57,0,0,defect,pd
1042,10,0.6,110,2,0,defect,pd
1042,11,0.3,27,-6,0,defect,pd
1042,12,0.1,-120,-2,0,defect,pd
1042,13,0.9,7,-2,0,defect,pd
1042,14,0.8,182,-6,0,defect,pd
1042,15,0.3,19,0,0,defect,pd
1042,16,0.8,229,-5,0,defect,pd
1042,17,0.7,8,-5,0,defect,pd
1042,18,0.4,37,-2,0,defect,pd
1042,19,0.5,0,5,0,defect,pd
1042,20,1,240,-2,0,defect,pd
1042,21,0.6,193,12,0,defect,pd
1042,22,0.4,76,1,0,defect,pd
1043,1,0.2,90,23,0.2,defect,pd
1043,2,0.5,221,36,0.5,cooperate,pd
1043,3,0.6,228,154,0.6,cooperate,pd
1043,4,0,-227,28,0,defect,pd
1043,5,0.7,243,186,0.7,cooperate,pd
1043,6,0.8,235,198,0.8,cooperate,pd
1043,7,1,245,243,1,cooperate,pd
1043,8,0.3,37,82,0.3,defect,pd
1043,9,0.6,173,152,0.6,cooperate,pd
1043,10,0.4,105,71,0.4,defect,pd
1043,11,0.5,110,109,0.5,cooperate,pd
1043,12,0.9,208,217,0.9,cooperate,pd
1043,13,0.1,-20,6,0.1,defect,pd
1043,14,1,249,246,1,cooperate,pd
1043,15,0.4,103,111,0.4,defect,pd
1043,16,0.3,43,44,0.3,defect,pd
1043,17,0,-165,-22,0,defect,pd
1043,18,0.9,200,181,0.9,cooperate,pd
1043,19,0.1,-65,-18,0.1,defect,pd
1043,20,0.2,-21,22,0.2,defect,pd
1043,21,0.8,211,170,0.8,cooperate,pd
1043,22,0.7,174,181,0.7,cooperate,pd
1044,1,0.4,197,-193,0.7,cooperate,pd
1044,2,0.3,84,-35,0.6,cooperate,pd
1044,3,0.2,-117,-60,0.4,defect,pd
1044,4,0,-244,-243,0,defect,pd
1044,5,1,240,243,1,cooperate,pd
1044,6,0.5,122,118,0.5,cooperate,pd
1044,7,0.6,185,138,0.4,defect,pd
1044,8,0.7,210,148,0.7,cooperate,pd
1044,9,0.7,194,195,0.7,cooperate,pd
1044,10,0.9,222,232,0.5,cooperate,pd
1044,11,0.8,204,192,0.6,cooperate,pd
1044,12,0.8,206,192,0.7,cooperate,pd
1044,13,0.9,234,224,0.8,cooperate,pd
1044,14,0.2,67,-34,0.1,defect,pd
1044,15,0.3,85,-119,0.2,defect,pd
1044,16,1,242,239,0.8,cooperate,pd
1044,17,0.1,36,-196,0.1,defect,pd
1044,18,0.6,161,153,0.5,cooperate,pd
1044,19,0.5,195,68,0.6,cooperate,pd
1044,20,0.1,48,-176,0.4,defect,pd
1044,21,0.4,141,106,0.5,cooperate,pd
1044,22,0,-215,-237,0,defect,pd
1045,1,0.3,84,-170,0,defect,pd
1045,2,1,245,243,0,defect,pd
1045,3,0.1,-185,-242,0,defect,pd
1045,4,0.5,122,129,0,defect,pd
1045,5,0.4,105,114,0,defect,pd
1045,6,0.7,178,179,0,defect,pd
1045,7,0.7,171,174,0,defect,pd
1045,8,0,-247,-243,0,defect,pd
1045,9,0.9,225,226,0,defect,pd
1045,10,0.9,242,238,0,defect,pd
1045,11,0.1,-180,-229,0,defect,pd
1045,12,0,-246,-243,0,defect,pd
1045,13,0.2,-132,-180,0,defect,pd
1045,14,0.6,156,160,0,defect,pd
1045,15,1,247,248,0,defect,pd
1045,16,0.2,-133,-176,0,defect,pd
1045,17,0.3,-90,-104,0,defect,pd
1045,18,0.5,123,131,0,defect,pd
1045,19,0.8,176,184,0,defect,pd
1045,20,0.6,143,151,0,defect,pd
1045,21,0.8,200,210,0,defect,pd
1045,22,0.4,-31,-42,0,defect,pd
1048,1,0.9,220,81,0,defect,pd
1048,2,0.1,-166,-7,0,defect,pd
1048,3,0.6,68,-1,0,defect,pd
1048,4,0.8,165,-1,0,defect,pd
1048,5,0.1,-141,-2,0,defect,pd
1048,6,0,-168,1,0,defect,pd
1048,7,1,231,3,1,cooperate,pd
1048,8,0.2,-79,1,0,defect,pd
1048,9,0.5,60,2,0,defect,pd
1048,10,0.6,128,-1,0,defect,pd
1048,11,0,-197,1,0,defect,pd
1048,12,0.8,180,7,0,defect,pd
1048,13,0.4,-102,-6,0,defect,pd
1048,14,0.5,92,-2,0,defect,pd
1048,15,0.3,-71,4,0,defect,pd
1048,16,0.4,-30,-4,0,defect,pd
1048,17,0.7,160,2,0,defect,pd
1048,18,0.3,-25,1,0,defect,pd
1048,19,0.7,171,-8,0,defect,pd
1048,20,1,211,13,0,defect,pd
1048,21,0.9,197,3,0,defect,pd
1048,22,0.2,-115,-2,0,defect,pd
1049,1,0.8,216,3,0.8,cooperate,pd
1049,2,0.2,-35,7,0.3,defect,pd
1049,3,0.6,183,29,0.6,cooperate,pd
1049,4,1,234,129,1,cooperate,pd
1049,5,0.8,209,59,0.8,cooperate,pd
1049,6,0.6,104,27,0.6,cooperate,pd
1049,7,0.2,-130,-15,0.4,defect,pd
1049,8,0.3,-29,-9,0.3,defect,pd
1049,9,1,223,139,1,cooperate,pd
1049,10,0.4,-10,8,0.4,defect,pd
1049,11,0.5,38,14,0.5,cooperate,pd
1049,12,0.4,1,2,0.4,defect,pd
1049,13,0.7,170,13,0.7,cooperate,pd
1049,14,0.9,218,121,0.9,cooperate,pd
1049,15,0.9,229,122,0.9,cooperate,pd
1049,16,0.5,34,16,0.5,cooperate,pd
1049,17,0.1,-185,-20,0,defect,pd
1049,18,0,-221,56,0,defect,pd
1049,19,0.7,213,64,0.7,cooperate,pd
1049,20,0.3,-17,-24,0.3,defect,pd
1049,21,0,-201,-196,0.1,defect,pd
1049,22,0.1,-149,-26,0.1,defect,pd
1050,1,0.1,24,-14,0.5,cooperate,pd
1050,2,0,-226,3,1,cooperate,pd
1050,3,0.2,51,-2,1,cooperate,pd
1050,4,0.6,168,70,0.8,cooperate,pd
1050,5,0.6,160,106,0.8,cooperate,pd
1050,6,0.4,109,42,0.9,cooperate,pd
1050,7,0.7,183,148,1,cooperate,pd
1050,8,0.5,166,0,1,cooperate,pd
1050,9,0.9,204,128,1,cooperate,pd
1050,10,0.1,36,0,1,cooperate,pd
1050,11,0.9,182,103,1,cooperate,pd
1050,12,0.4,81,-1,1,cooperate,pd
1050,13,0.3,60,0,1,cooperate,pd
1050,14,0.2,44,0,1,cooperate,pd
1050,15,0.3,73,1,1,cooperate,pd
1050,16,0.7,122,63,1,cooperate,pd
1050,17,0.8,149,131,1,cooperate,pd
1050,18,0.8,151,128,1,cooperate,pd
1050,19,0.5,130,82,1,cooperate,pd
1050,20,1,227,221,1,cooperate,pd
1050,21,1,229,225,1,cooperate,pd
1050,22,0,-122,-93,1,cooperate,pd
1055,1,0.4,106,62,0.4,defect,pd
1055,2,0.6,175,183,0.6,cooperate,pd
1055,3,0.5,168,122,0.5,cooperate,pd
1055,4,0.1,-67,-63,0,defect,pd
1055,5,0.9,245,240,0.9,cooperate,pd
1055,6,0.9,236,239,0.9,cooperate,pd
1055,7,0.8,203,182,0.8,cooperate,pd
1055,8,0.3,66,61,0.3,defect,pd
1055,9,0.6,150,120,0.6,cooperate,pd
1055,10,0.2,76,16,0.2,defect,pd
1055,11,0,-248,-245,0,defect,pd
1055,12,1,243,244,1,cooperate,pd
1055,13,0.2,56,9,0.2,defect,pd
1055,14,0.1,-109,-131,0.1,defect,pd
1055,15,0.8,191,186,0.2,defect,pd
1055,16,0.5,124,157,0.5,cooperate,pd
1055,17,0.7,191,163,0.3,defect,pd
1055,18,0.4,100,97,0.4,defect,pd
1055,19,1,240,243,1,cooperate,pd
1055,20,0.7,150,145,0.7,cooperate,pd
1055,21,0,-246,129,0,defect,pd
1055,22,0.3,73,62,0.3,defect,pd
1056,1,0.3,20,53,0.3,defect,pd
1056,2,1,213,167,1,cooperate,pd
1056,3,0.5,204,27,0.5,cooperate,pd
1056,4,0.8,216,219,0.2,defect,pd
1056,5,0.8,150,209,0.2,defect,pd
1056,6,0.1,-182,-165,0,defect,pd
1056,7,0.5,228,61,0.3,defect,pd
1056,8,0.6,177,102,0.3,defect,pd
1056,9,0.7,225,114,0.3,defect,pd
1056,10,0.9,199,227,0.3,defect,pd
1056,11,0.4,132,32,0.2,defect,pd
1056,12,0.2,-182,-16,0,defect,pd
1056,13,0.6,175,87,0.3,defect,pd
1056,14,0.9,214,162,0.4,defect,pd
1056,15,0.4,49,16,0.1,defect,pd
1056,16,0,-247,-23,0,defect,pd
1056,17,0.2,17,-13,0,defect,pd
1056,18,0.7,175,142,0.4,defect,pd
1056,19,0.1,14,-110,0,defect,pd
1056,20,0,-154,-203,0,defect,pd
1056,21,0.3,24,13,0.1,defect,pd
1056,22,1,203,213,0.5,cooperate,pd
1057,1,0.7,199,202,0.7,cooperate,pd
1057,2,0.3,-232,-85,0.3,defect,pd
1057,3,0.6,57,66,0.6,cooperate,pd
1057,4,0.6,118,122,1,cooperate,pd
1057,5,0.2,-212,-22,0,defect,pd
1057,6,0.8,156,154,1,cooperate,pd
1057,7,0,-230,231,0,defect,pd
1057,8,0.4,-92,85,0.4,defect,pd
1057,9,0.8,189,198,0.8,cooperate,pd
1057,10,0.7,192,204,1,cooperate,pd
1057,11,1,222,224,1,cooperate,pd
1057,12,0.9,221,222,1,cooperate,pd
1057,13,0.4,150,76,0.8,cooperate,pd
1057,14,0.2,-81,-13,0,defect,pd
1057,15,0.1,-50,-18,0,defect,pd
1057,16,1,231,218,1,cooperate,pd
1057,17,0.9,217,210,1,cooperate,pd
1057,18,0.3,-10,-70,0.3,defect,pd
1057,19,0.5,116,25,0.6,cooperate,pd
1057,20,0.1,-221,-222,0,defect,pd
1057,21,0.5,122,-110,0.5,cooperate,pd
1057,22,0,-218,238,0,defect,pd
1058,1,0.8,12,-7,0.5,cooperate,pd
1058,2,0.3,14,7,0.6,cooperate,pd
1058,3,0.2,-76,14,0.5,cooperate,pd
1058,4,0.4,29,5,0.6,cooperate,pd
1058,5,0.4,9,-2,0.5,cooperate,pd
1058,6,0.1,0,-1,0.5,cooperate,pd
1058,7,0.6,34,-12,0.6,cooperate,pd
1058,8,0,26,3,0.6,cooperate,pd
1058,9,1,-6,27,0.5,cooperate,pd
1058,10,0.9,19,-5,0.7,cooperate,pd
1058,11,1,8,-91,0.6,cooperate,pd
1058,12,0.9,2,30,0.5,cooperate,pd
1058,13,0.5,39,-3,0.5,cooperate,pd
1058,14,0.1,-188,7,0.6,cooperate,pd
1058,15,0.3,26,4,0.6,cooperate,pd
1058,16,0.7,31,-2,0.5,cooperate,pd
1058,17,0.8,218,-66,0.6,cooperate,pd
1058,18,0.2,40,38,0.6,cooperate,pd
1058,19,0.5,14,8,0.5,cooperate,pd
1058,20,0.6,-7,-88,0.7,cooperate,pd
1058,21,0,81,27,0.7,cooperate,pd
1058,22,0.7,19,-29,0.5,cooperate,pd
1059,1,0,-240,2,0,defect,pd
1059,2,0.3,45,42,0.3,defect,pd
1059,3,0,-241,3,0,defect,pd
1059,4,0.9,193,202,0.9,cooperate,pd
1059,5,0.5,140,143,0.5,cooperate,pd
1059,6,0.7,157,197,0.7,cooperate,pd
1059,7,0.7,185,184,0.7,cooperate,pd
1059,8,0.3,48,40,0.3,defect,pd
1059,9,0.2,20,25,0.2,defect,pd
1059,10,0.5,171,166,0.5,cooperate,pd
1059,11,0.8,227,218,0.8,cooperate,pd
1059,12,1,248,249,1,cooperate,pd
1059,13,0.2,49,29,0.2,defect,pd
1059,14,0.4,136,91,0.4,defect,pd
1059,15,0.6,163,139,0.5,cooperate,pd
1059,16,0.9,241,242,0.9,cooperate,pd
1059,17,0.8,197,218,0.8,cooperate,pd
1059,18,0.6,191,181,0.6,cooperate,pd
1059,19,1,249,249,1,cooperate,pd
1059,20,0.1,12,8,0.1,defect,pd
1059,21,0.1,4,6,0.1,defect,pd
1059,22,0.4,99,134,0.4,defect,pd
1061,1,0.6,114,0,0.6,cooperate,pd
1061,2,0.1,-175,60,0.1,defect,pd
