sub,trial,unfairness,valence,arousal,choice,study
863,11,0.9,-201,-219,1,ug
863,12,0.8,-103,-94,1,ug
863,13,0.65,-31,-31,0,ug
863,14,0.8,-161,-158,1,ug
863,15,0.5,234,212,0,ug
863,16,0.7,-107,-100,1,ug
863,17,0.85,-199,-206,1,ug
863,18,0.85,-193,-198,0,ug
863,19,0.95,-206,-231,1,ug
863,20,0.55,179,172,0,ug
865,1,0.65,-32,1,0,ug
865,2,0.5,235,1,0,ug
865,3,0.9,-194,1,1,ug
865,4,0.75,-185,-2,1,ug
865,5,0.55,235,1,0,ug
865,6,0.5,238,4,0,ug
865,7,0.7,-20,1,1,ug
865,8,0.65,52,-2,0,ug
865,9,0.55,235,1,0,ug
865,10,0.85,-197,-2,1,ug
865,11,0.95,-242,-2,1,ug
865,12,0.8,-77,1,1,ug
865,13,0.95,-245,1,1,ug
865,14,0.6,166,1,0,ug
865,15,0.8,-116,4,1,ug
865,16,0.9,-236,1,1,ug
865,17,0.6,136,-2,0,ug
865,18,0.75,16,-2,1,ug
865,19,0.7,58,-2,1,ug
865,20,0.85,22,-2,1,ug
867,1,0.65,30,21,0,ug
867,2,0.7,138,116,0,ug
867,3,0.85,30,24,0,ug
867,4,0.95,-119,-125,1,ug
867,5,0.6,239,233,0,ug
867,6,0.55,246,242,0,ug
867,7,0.7,142,148,0,ug
867,8,0.95,-84,-96,1,ug
867,9,0.85,56,54,0,ug
867,10,0.65,180,166,0,ug
867,11,0.6,228,213,0,ug
867,12,0.9,34,31,0,ug
867,13,0.9,30,20,0,ug
867,14,0.5,249,250,0,ug
867,15,0.55,218,215,0,ug
867,16,0.75,82,87,0,ug
867,17,0.5,247,246,0,ug
867,18,0.8,79,93,0,ug
867,19,0.75,90,86,0,ug
867,20,0.8,81,86,0,ug
869,1,0.95,-228,-10,0,ug
869,2,0.5,222,116,0,ug
869,3,0.85,-36,-2,0,ug
869,4,0.7,58,11,0,ug
869,5,0.6,154,-5,0,ug
869,6,0.65,81,7,0,ug
869,7,0.85,-120,2,0,ug
869,8,0.9,-180,-3,0,ug
869,9,0.55,185,39,0,ug
869,10,0.8,-54,-1,0,ug
869,11,0.7,18,-1,0,ug
869,12,0.9,-203,14,0,ug
869,13,0.75,30,-8,0,ug
869,14,0.95,-242,-8,0,ug
869,15,0.8,-69,10,0,ug
869,16,0.5,238,54,0,ug
869,17,0.75,-13,-2,0,ug
869,18,0.65,78,-4,0,ug
869,19,0.55,199,20,0,ug
869,20,0.6,174,2,0,ug
870,1,0.8,68,26,0,ug
870,2,0.9,39,30,0,ug
870,3,0.65,86,62,0,ug
870,4,0.95,6,7,1,ug
870,5,0.95,9,10,1,ug
870,6,0.55,131,79,0,ug
870,7,0.75,75,51,0,ug
870,8,0.6,147,113,0,ug
870,9,0.5,197,163,0,ug
870,10,0.65,88,67,0,ug
870,11,0.6,139,131,0,ug
870,12,0.85,137,61,0,ug
870,13,0.7,63,63,0,ug
870,14,0.75,139,56,0,ug
870,15,0.5,133,155,0,ug
870,16,0.7,111,76,0,ug
870,17,0.9,136,111,1,ug
870,18,0.8,123,101,0,ug
870,19,0.85,115,104,0,ug
870,20,0.55,118,81,0,ug
871,1,0.55,128,114,0,ug
871,2,0.65,46,-44,0,ug
871,3,0.75,-187,-74,1,ug
871,4,0.9,-168,49,1,ug
871,5,0.8,-180,5,1,ug
871,6,0.65,-59,29,0,ug
871,7,0.6,133,58,0,ug
871,8,0.5,233,208,0,ug
871,9,0.85,-178,-108,1,ug
871,10,0.7,-33,3,1,ug
871,11,0.8,-66,-38,1,ug
871,12,0.7,-14,-48,0,ug
871,13,0.95,-243,-239,1,ug
871,14,0.55,90,89,0,ug
871,15,0.5,185,193,0,ug
871,16,0.6,124,2,0,ug
871,17,0.95,-241,-238,1,ug
871,18,0.75,-69,-8,1,ug
871,19,0.85,-147,31,1,ug
871,20,0.9,-242,127,1,ug
873,1,0.7,45,-32,0,ug
873,2,0.8,-1,-60,0,ug
873,3,0.95,-191,82,1,ug
873,4,0.9,-78,12,0,ug
873,5,0.5,214,228,0,ug
873,6,0.95,-201,-2,1,ug
873,7,0.65,197,26,0,ug
873,8,0.75,4,2,0,ug
873,9,0.65,76,15,0,ug
873,10,0.9,-61,16,1,ug
873,11,0.7,125,26,0,ug
873,12,0.55,198,165,0,ug
873,13,0.8,22,5,0,ug
873,14,0.6,165,95,0,ug
873,15,0.5,232,163,0,ug
873,16,0.75,76,0,0,ug
873,17,0.85,-58,18,1,ug
873,18,0.6,206,105,0,ug
873,19,0.85,-124,-18,1,ug
873,20,0.55,158,58,0,ug
874,1,0.7,-227,-196,1,ug
874,2,0.6,220,-170,0,ug
874,3,0.75,-224,6,1,ug
874,4,0.65,1,-3,0,ug
874,5,0.6,234,2,0,ug
874,6,0.55,235,-3,0,ug
874,7,0.75,-238,58,1,ug
874,8,0.95,-239,241,1,ug
874,9,0.65,28,-1,0,ug
874,10,0.85,-223,127,1,ug
874,11,0.5,248,243,0,ug
874,12,0.55,224,222,0,ug
874,13,0.95,-236,219,1,ug
874,14,0.5,241,244,0,ug
874,15,0.9,-222,216,1,ug
874,16,0.8,-208,183,1,ug
874,17,0.9,-241,237,1,ug
874,18,0.85,-245,243,1,ug
874,19,0.7,-109,-1,0,ug
874,20,0.8,-123,71,1,ug
875,1,0.75,-93,-36,1,ug
875,2,0.9,-221,110,1,ug
875,3,0.9,-196,-65,1,ug
875,4,0.95,-212,-217,1,ug
875,5,0.85,-199,51,1,ug
875,6,0.8,0,57,0,ug
875,7,0.65,77,12,0,ug
875,8,0.6,198,225,0,ug
875,9,0.95,-216,-155,1,ug
875,10,0.7,46,32,0,ug
875,11,0.6,179,228,0,ug
875,12,0.5,243,238,0,ug
875,13,0.75,-23,17,0,ug
875,14,0.85,-100,73,1,ug
875,15,0.65,121,130,0,ug
875,16,0.5,237,218,0,ug
875,17,0.55,205,224,0,ug
875,18,0.7,67,67,0,ug
875,19,0.8,17,-31,1,ug
875,20,0.55,246,227,0,ug
876,1,0.75,-40,16,0,ug
876,2,0.8,-125,-16,0,ug
876,3,0.95,-211,-11,1,ug
876,4,0.85,-154,-11,0,ug
876,5,0.85,-149,-35,0,ug
876,6,0.55,119,17,0,ug
876,7,0.9,-154,-21,0,ug
876,8,0.5,241,47,0,ug
876,9,0.6,191,28,0,ug
876,10,0.7,-28,0,0,ug
876,11,0.5,236,39,0,ug
876,12,0.65,-11,-1,0,ug
876,13,0.55,187,67,0,ug
876,14,0.8,-66,-11,0,ug
876,15,0.75,-90,-2,0,ug
876,16,0.9,-222,-35,0,ug
876,17,0.65,-10,-2,0,ug
876,18,0.6,5,0,0,ug
876,19,0.7,-88,4,0,ug
876,20,0.95,-231,1,1,ug
879,1,0.9,-219,0,0,ug
879,2,0.7,-61,-1,0,ug
879,3,0.8,-121,-4,0,ug
879,4,0.7,-41,2,0,ug
879,5,0.75,-36,-6,0,ug
879,6,0.65,8,-6,0,ug
879,7,0.5,218,0,0,ug
879,8,0.75,-26,8,0,ug
879,9,0.95,-216,-6,0,ug
879,10,0.85,-144,-2,0,ug
879,11,0.55,180,4,0,ug
879,12,0.65,56,2,0,ug
879,13,0.8,-75,-4,0,ug
879,14,0.6,184,5,0,ug
879,15,0.95,-218,-2,0,ug
879,16,0.85,-158,4,0,ug
879,17,0.6,151,-5,0,ug
879,18,0.55,202,5,0,ug
879,19,0.5,237,-2,0,ug
879,20,0.9,-225,-4,0,ug
880,1,0.95,-156,-123,0,ug
880,2,0.65,121,-52,0,ug
880,3,0.5,110,29,0,ug
880,4,0.6,126,-21,0,ug
880,5,0.85,-34,-26,0,ug
880,6,0.6,55,23,0,ug
880,7,0.55,199,-24,0,ug
880,8,0.55,171,-22,0,ug
880,9,0.9,-54,-34,0,ug
880,10,0.9,-100,-60,0,ug
880,11,0.7,29,-26,0,ug
880,12,0.85,-29,-45,0,ug
880,13,0.5,128,34,0,ug
880,14,0.75,-135,-55,0,ug
880,15,0.8,-111,-64,0,ug
880,16,0.75,-48,-37,0,ug
880,17,0.95,-222,-58,0,ug
880,18,0.8,-26,-32,0,ug
880,19,0.65,65,-16,0,ug
880,20,0.7,35,-38,0,ug
884,1,0.75,-152,48,0,ug
884,2,0.95,-241,211,1,ug
884,3,0.6,-25,59,0,ug
884,4,0.9,-230,47,1,ug
884,5,0.85,-139,97,1,ug
884,6,0.7,-137,118,0,ug
884,7,0.6,232,208,0,ug
884,8,0.5,249,246,0,ug
884,9,0.8,-239,242,1,ug
884,10,0.65,-102,229,0,ug
884,11,0.7,-243,247,0,ug
884,12,0.55,243,245,0,ug
884,13,0.8,-245,247,1,ug
884,14,0.95,-250,246,1,ug
884,15,0.55,236,242,0,ug
884,16,0.9,-246,236,1,ug
884,17,0.75,-83,214,1,ug
884,18,0.5,249,248,0,ug
884,19,0.65,-129,130,0,ug
884,20,0.85,-247,205,1,ug
886,1,0.75,-212,103,1,ug
886,2,0.5,220,142,0,ug
886,3,0.8,-176,50,1,ug
886,4,0.55,152,-37,0,ug
886,5,0.6,112,66,0,ug
886,6,0.95,-234,217,1,ug
886,7,0.7,-162,100,1,ug
886,8,0.5,212,178,0,ug
886,9,0.95,-233,87,1,ug
886,10,0.6,174,-26,0,ug
886,11,0.65,-128,-44,0,ug
886,12,0.9,-222,50,1,ug
886,13,0.8,-210,90,1,ug
886,14,0.75,-140,69,1,ug
886,15,0.55,153,128,0,ug
886,16,0.85,-225,53,1,ug
886,17,0.9,-240,171,1,ug
886,18,0.85,-175,59,1,ug
886,19,0.65,99,74,0,ug
886,20,0.7,-188,48,0,ug
887,1,0.85,-235,2,1,ug
887,2,0.65,2,0,0,ug
887,3,0.75,-14,-1,0,ug
887,4,0.8,-72,-21,0,ug
887,5,0.95,-235,-1,1,ug
887,6,0.7,16,0,0,ug
887,7,0.7,-2,5,0,ug
887,8,0.9,-208,-64,1,ug
887,9,0.85,-120,-105,1,ug
887,10,0.9,-121,-108,1,ug
887,11,0.65,136,56,0,ug
887,12,0.6,146,76,0,ug
887,13,0.55,113,115,0,ug
887,14,0.55,100,116,0,ug
887,15,0.8,-107,-49,0,ug
887,16,0.5,141,111,0,ug
887,17,0.95,-121,-128,1,ug
887,18,0.75,82,39,0,ug
887,19,0.6,131,26,0,ug
887,20,0.5,231,121,0,ug
888,1,0.5,-1,1,0,ug
888,2,0.85,4,5,0,ug
888,3,0.95,23,-2,0,ug
888,4,0.85,90,3,0,ug
888,5,0.5,-57,7,0,ug
888,6,0.75,82,-3,0,ug
888,7,0.55,-51,-2,0,ug
888,8,0.6,1,0,0,ug
888,9,0.6,5,-1,0,ug
888,10,0.8,6,39,0,ug
888,11,0.65,1,128,1,ug
888,12,0.75,127,0,0,ug
888,13,0.9,-88,-3,0,ug
888,14,0.95,2,-2,0,ug
888,15,0.65,2,132,1,ug
888,16,0.7,50,1,1,ug
888,17,0.55,-1,-63,1,ug
888,18,0.7,3,-61,1,ug
888,19,0.9,4,-1,1,ug
888,20,0.8,5,-107,0,ug
891,1,0.55,126,116,0,ug
891,2,0.6,2,112,0,ug
891,3,0.75,-86,98,0,ug
891,4,0.65,-36,77,0,ug
891,5,0.7,-136,119,0,ug
891,6,0.8,-232,149,0,ug
891,7,0.9,-249,191,0,ug
891,8,0.95,-249,140,1,ug
891,9,0.5,249,161,0,ug
891,10,0.8,-232,73,0,ug
891,11,0.5,250,132,0,ug
891,12,0.6,62,104,0,ug
891,13,0.95,-250,13,1,ug
891,14,0.9,-250,14,1,ug
891,15,0.65,-6,51,0,ug
891,16,0.55,32,1,0,ug
891,17,0.7,-108,-15,0,ug
891,18,0.85,-211,-108,0,ug
891,19,0.85,-183,-134,0,ug
891,20,0.75,-172,-95,0,ug
892,1,0.8,139,109,0,ug
892,2,0.55,185,199,0,ug
892,3,0.85,66,52,0,ug
892,4,0.5,238,237,0,ug
892,5,0.65,150,172,0,ug
892,6,0.85,104,100,0,ug
892,7,0.5,229,226,0,ug
892,8,0.9,21,22,0,ug
892,9,0.65,144,152,0,ug
892,10,0.95,-97,88,0,ug
892,11,0.6,154,193,0,ug
892,12,0.75,115,144,0,ug
892,13,0.75,157,139,0,ug
892,14,0.6,174,173,0,ug
892,15,0.9,-30,46,0,ug
892,16,0.8,65,61,0,ug
892,17,0.95,-111,50,1,ug
892,18,0.7,136,145,0,ug
892,19,0.55,200,214,0,ug
892,20,0.7,174,185,0,ug
893,1,0.65,-36,-25,0,ug
893,2,0.55,19,15,0,ug
893,3,0.55,72,92,0,ug
893,4,0.85,-209,218,1,ug
893,5,0.8,-234,-66,1,ug
893,6,0.7,-110,-48,1,ug
893,7,0.7,-97,-68,1,ug
893,8,0.8,-204,117,1,ug
893,9,0.5,236,239,0,ug
893,10,0.5,226,230,0,ug
893,11,0.95,-244,-242,1,ug
893,12,0.75,-121,-161,1,ug
893,13,0.85,-233,-223,1,ug
893,14,0.6,42,43,0,ug
893,15,0.6,158,72,0,ug
893,16,0.9,-220,-227,1,ug
893,17,0.75,-148,-166,1,ug
893,18,0.65,-80,39,1,ug
893,19,0.95,-230,-234,1,ug
893,20,0.9,-170,-206,1,ug
895,1,0.8,3,-182,0,ug
895,2,0.7,4,-86,0,ug
895,3,0.7,-2,-89,0,ug
895,4,0.85,1,-234,0,ug
895,5,0.95,0,-218,0,ug
895,6,0.6,1,64,0,ug
895,7,0.8,3,-92,0,ug
895,8,0.9,-223,0,0,ug
895,9,0.95,2,-225,0,ug
895,10,0.85,0,-137,0,ug
895,11,0.75,2,-65,0,ug
895,12,0.65,1,25,0,ug
895,13,0.65,-1,35,0,ug
895,14,0.5,-3,234,0,ug
895,15,0.5,1,224,0,ug
895,16,0.55,3,196,0,ug
895,17,0.75,3,-55,0,ug
895,18,0.6,135,2,0,ug
895,19,0.9,-216,-1,0,ug
895,20,0.55,2,128,0,ug
896,1,0.85,-114,0,0,ug
896,2,0.6,86,0,0,ug
896,3,0.9,-120,0,0,ug
896,4,0.8,-66,3,0,ug
896,5,0.75,-45,1,0,ug
896,6,0.7,-10,2,0,ug
896,7,0.65,-2,2,0,ug
896,8,0.55,24,1,0,ug
896,9,0.55,17,1,0,ug
896,10,0.75,-87,2,0,ug
896,11,0.65,2,-1,0,ug
896,12,0.9,-174,-1,0,ug
896,13,0.6,59,2,0,ug
896,14,0.85,-155,3,0,ug
896,15,0.5,158,1,0,ug
896,16,0.95,-226,2,1,ug
896,17,0.7,-43,-1,0,ug
896,18,0.95,-224,-1,1,ug
896,19,0.5,182,3,0,ug
896,20,0.8,-141,0,0,ug
898,1,0.5,240,242,0,ug
898,2,0.85,-202,-229,1,ug
898,3,0.9,-246,-233,1,ug
898,4,0.8,-154,-168,1,ug
898,5,0.75,-78,-64,1,ug
898,6,0.8,-97,-74,1,ug
898,7,0.5,233,233,0,ug
898,8,0.6,74,85,0,ug
898,9,0.7,-76,-76,1,ug
898,10,0.75,-56,30,1,ug
898,11,0.65,-89,-89,1,ug
898,12,0.85,-211,-201,1,ug
898,13,0.65,-74,-63,1,ug
898,14,0.95,-242,241,1,ug
898,15,0.95,-246,244,1,ug
898,16,0.9,-206,205,1,ug
898,17,0.6,110,111,0,ug
898,18,0.7,-42,38,1,ug
898,19,0.55,162,170,0,ug
898,20,0.55,178,191,0,ug
901,1,0.95,-112,106,0,ug
901,2,0.75,110,94,1,ug
901,3,0.5,108,25,0,ug
901,4,0.85,-88,113,1,ug
901,5,0.65,-70,110,1,ug
901,6,0.75,-64,-186,0,ug
901,7,0.65,69,-166,1,ug
901,8,0.6,86,114,0,ug
901,9,0.55,-78,-148,0,ug
901,10,0.8,-53,-50,1,ug
901,11,0.95,65,-84,1,ug
901,12,0.7,38,-34,1,ug
901,13,0.55,93,-66,0,ug
901,14,0.7,-130,151,1,ug
901,15,0.5,168,-11,0,ug
901,16,0.85,116,98,1,ug
901,17,0.6,122,-77,1,ug
901,18,0.9,190,-124,0,ug
901,19,0.9,-105,173,1,ug
901,20,0.8,97,25,1,ug
902,1,0.5,240,49,0,ug
902,2,0.95,-166,9,0,ug
902,3,0.7,20,22,0,ug
902,4,0.95,-201,-19,1,ug
902,5,0.6,160,91,0,ug
902,6,0.5,238,31,0,ug
902,7,0.85,-90,22,0,ug
902,8,0.55,149,14,0,ug
902,9,0.8,16,-61,0,ug
902,10,0.85,-182,-163,0,ug
902,11,0.75,-19,-30,0,ug
902,12,0.75,-18,-49,0,ug
902,13,0.65,-8,35,0,ug
902,14,0.9,-206,49,1,ug
902,15,0.55,177,170,0,ug
902,16,0.6,127,102,0,ug
902,17,0.65,-10,-56,0,ug
902,18,0.7,-9,-176,0,ug
902,19,0.9,-200,-166,1,ug
902,20,0.8,21,-70,0,ug
903,1,0.6,57,68,0,ug
903,2,0.8,-203,-211,1,ug
903,3,0.7,-183,-167,1,ug
903,4,0.5,192,222,0,ug
903,5,0.95,-236,-244,0,ug
903,6,0.65,-17,-16,1,ug
903,7,0.85,-229,-234,1,ug
903,8,0.75,-153,-153,1,ug
903,9,0.5,213,241,0,ug
